                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     29,                0.02767,                0.99497,                      1,                0.31759,             0.00058205,             0.00058205,             0.00058205
                     30,                0.02497,                0.99497,                      1,                0.31775,             0.00057734,             0.00057734,             0.00057734
                     31,                0.02894,                0.99497,                      1,                0.33303,             0.00057263,             0.00057263,             0.00057263
                     32,                0.02016,                0.99497,                      1,                0.32701,             0.00056792,             0.00056792,             0.00056792
                     33,                0.02066,                0.99497,                      1,                0.31752,              0.0005632,              0.0005632,              0.0005632
                     34,                0.02049,                0.99497,                      1,                0.31768,             0.00055849,             0.00055849,             0.00055849
                     35,                0.02111,                0.99497,                      1,                0.31774,             0.00055378,             0.00055378,             0.00055378
                     36,                0.03936,                0.99497,                      1,                0.31774,             0.00054907,             0.00054907,             0.00054907
                     37,                0.02445,                0.99497,                      1,                0.32048,             0.00054435,             0.00054435,             0.00054435
                     38,                 0.0206,                0.99497,                      1,                0.31793,             0.00053964,             0.00053964,             0.00053964
                     39,                0.03281,                0.99497,                      1,                0.31769,             0.00053493,             0.00053493,             0.00053493
                     40,                0.03286,                0.99497,                      1,                0.31784,             0.00053022,             0.00053022,             0.00053022
                     41,                0.02589,                0.99497,                      1,                0.31867,              0.0005255,              0.0005255,              0.0005255
                     42,                0.02032,                0.99497,                      1,                0.31765,             0.00052079,             0.00052079,             0.00052079
                     43,                0.02277,                0.99497,                      1,                0.31749,             0.00051608,             0.00051608,             0.00051608
                     44,                0.02252,                0.99497,                      1,                0.31748,             0.00051137,             0.00051137,             0.00051137
                     45,                0.02811,                0.99497,                      1,                0.31711,             0.00050665,             0.00050665,             0.00050665
                     46,                0.02303,                0.99497,                      1,                 0.3176,             0.00050194,             0.00050194,             0.00050194
                     47,                0.01009,                0.99497,                      1,                0.32051,             0.00049723,             0.00049723,             0.00049723
                     48,                0.01109,                0.99497,                      1,                 0.3173,             0.00049252,             0.00049252,             0.00049252
                     49,                0.01403,                0.99497,                      1,                0.31707,              0.0004878,              0.0004878,              0.0004878
                     50,                0.00461,                0.99497,                      1,                0.31629,             0.00048309,             0.00048309,             0.00048309
                     51,                 0.0091,                0.99497,                      1,                0.31576,             0.00047838,             0.00047838,             0.00047838
                     52,                0.00663,                      1,                      1,                0.31388,             0.00047367,             0.00047367,             0.00047367
                     53,                0.01301,                      1,                      1,                0.31435,             0.00046896,             0.00046896,             0.00046896
                     54,                0.01928,                0.99497,                      1,                0.31636,             0.00046424,             0.00046424,             0.00046424
                     55,                0.01331,                      1,                      1,                0.31608,             0.00045953,             0.00045953,             0.00045953
                     56,                0.00865,                0.98995,                      1,                0.31848,             0.00045482,             0.00045482,             0.00045482
                     57,                0.00329,                0.99497,                      1,                0.31526,             0.00045011,             0.00045011,             0.00045011
                     58,                0.00332,                      1,                      1,                0.31374,             0.00044539,             0.00044539,             0.00044539
                     59,                0.01775,                      1,                      1,                 0.3134,             0.00044068,             0.00044068,             0.00044068
                     60,                0.01396,                      1,                      1,                0.31394,             0.00043597,             0.00043597,             0.00043597
                     61,                 0.0064,                      1,                      1,                0.31442,             0.00043126,             0.00043126,             0.00043126
                     62,                0.00482,                      1,                      1,                0.31361,             0.00042654,             0.00042654,             0.00042654
                     63,                0.01101,                      1,                      1,                0.31339,             0.00042183,             0.00042183,             0.00042183
                     64,                0.00914,                      1,                      1,                0.31339,             0.00041712,             0.00041712,             0.00041712
                     65,                0.00396,                      1,                      1,                0.31335,             0.00041241,             0.00041241,             0.00041241
                     66,                0.00361,                      1,                      1,                0.31332,             0.00040769,             0.00040769,             0.00040769
                     67,                0.00728,                      1,                      1,                0.31459,             0.00040298,             0.00040298,             0.00040298
                     68,                0.01289,                0.99497,                      1,                0.31519,             0.00039827,             0.00039827,             0.00039827
                     69,                0.00548,                      1,                      1,                0.31372,             0.00039356,             0.00039356,             0.00039356
                     70,                0.00263,                      1,                      1,                0.31361,             0.00038884,             0.00038884,             0.00038884
                     71,                0.00312,                      1,                      1,                0.31347,             0.00038413,             0.00038413,             0.00038413
                     72,                0.00347,                      1,                      1,                 0.3139,             0.00037942,             0.00037942,             0.00037942
                     73,                0.00294,                      1,                      1,                0.31328,             0.00037471,             0.00037471,             0.00037471
                     74,                0.00796,                      1,                      1,                0.31327,             0.00036999,             0.00036999,             0.00036999
                     75,                0.00927,                      1,                      1,                0.31327,             0.00036528,             0.00036528,             0.00036528
                     76,                 0.0041,                      1,                      1,                0.31327,             0.00036057,             0.00036057,             0.00036057
                     77,                 0.0022,                      1,                      1,                0.31347,             0.00035586,             0.00035586,             0.00035586
                     78,                0.00297,                      1,                      1,                0.31332,             0.00035115,             0.00035115,             0.00035115
                     79,                0.00568,                      1,                      1,                0.31342,             0.00034643,             0.00034643,             0.00034643
                     80,                0.02792,                      1,                      1,                0.31346,             0.00034172,             0.00034172,             0.00034172
                     81,                0.00171,                      1,                      1,                0.31339,             0.00033701,             0.00033701,             0.00033701
                     82,                0.00483,                      1,                      1,                0.31347,              0.0003323,              0.0003323,              0.0003323
                     83,                0.01788,                      1,                      1,                0.31335,             0.00032758,             0.00032758,             0.00032758
                     84,                0.00743,                      1,                      1,                0.31336,             0.00032287,             0.00032287,             0.00032287
                     85,                0.00562,                      1,                      1,                0.31356,             0.00031816,             0.00031816,             0.00031816
                     86,                0.00255,                      1,                      1,                0.31329,             0.00031345,             0.00031345,             0.00031345
                     87,                0.00868,                      1,                      1,                0.31328,             0.00030873,             0.00030873,             0.00030873
                     88,                 0.0095,                      1,                      1,                0.31327,             0.00030402,             0.00030402,             0.00030402
                     89,                0.00458,                      1,                      1,                0.31327,             0.00029931,             0.00029931,             0.00029931
                     90,                0.00386,                      1,                      1,                0.31348,              0.0002946,              0.0002946,              0.0002946
                     91,                0.00416,                      1,                      1,                0.31395,             0.00028988,             0.00028988,             0.00028988
                     92,                0.00572,                      1,                      1,                0.31335,             0.00028517,             0.00028517,             0.00028517
                     93,                 0.0031,                      1,                      1,                0.31329,             0.00028046,             0.00028046,             0.00028046
                     94,                 0.0012,                      1,                      1,                0.31328,             0.00027575,             0.00027575,             0.00027575
                     95,                0.00247,                      1,                      1,                0.31331,             0.00027103,             0.00027103,             0.00027103
                     96,                0.00105,                      1,                      1,                0.31329,             0.00026632,             0.00026632,             0.00026632
                     97,                0.00104,                      1,                      1,                0.31328,             0.00026161,             0.00026161,             0.00026161
                     98,                0.00123,                      1,                      1,                0.31328,              0.0002569,              0.0002569,              0.0002569
                     99,                 0.0136,                      1,                      1,                0.31328,             0.00025218,             0.00025218,             0.00025218
                    100,                0.00124,                      1,                      1,                0.31329,             0.00024747,             0.00024747,             0.00024747
                    101,                0.00172,                      1,                      1,                0.31328,             0.00024276,             0.00024276,             0.00024276
                    102,                0.00177,                      1,                      1,                0.31329,             0.00023805,             0.00023805,             0.00023805
                    103,                0.00128,                      1,                      1,                0.31328,             0.00023334,             0.00023334,             0.00023334
                    104,                0.00418,                      1,                      1,                0.31328,             0.00022862,             0.00022862,             0.00022862
                    105,                0.00241,                      1,                      1,                0.31328,             0.00022391,             0.00022391,             0.00022391
                    106,                0.00149,                      1,                      1,                0.31329,              0.0002192,              0.0002192,              0.0002192
                    107,                 0.0003,                      1,                      1,                 0.3133,             0.00021449,             0.00021449,             0.00021449
                    108,                0.00633,                      1,                      1,                0.31328,             0.00020977,             0.00020977,             0.00020977
                    109,                0.00269,                      1,                      1,                 0.3133,             0.00020506,             0.00020506,             0.00020506
                    110,                 0.0074,                      1,                      1,                0.31328,             0.00020035,             0.00020035,             0.00020035
                    111,                0.00448,                      1,                      1,                0.31331,             0.00019564,             0.00019564,             0.00019564
                    112,                0.00119,                      1,                      1,                0.31328,             0.00019092,             0.00019092,             0.00019092
                    113,                0.00249,                      1,                      1,                0.31328,             0.00018621,             0.00018621,             0.00018621
                    114,                0.00054,                      1,                      1,                0.31328,              0.0001815,              0.0001815,              0.0001815
                    115,                0.00081,                      1,                      1,                0.31327,             0.00017679,             0.00017679,             0.00017679
                    116,                0.00034,                      1,                      1,                0.31327,             0.00017207,             0.00017207,             0.00017207
                    117,                0.00087,                      1,                      1,                0.31327,             0.00016736,             0.00016736,             0.00016736
                    118,                0.00168,                      1,                      1,                0.31327,             0.00016265,             0.00016265,             0.00016265
                    119,                0.00251,                      1,                      1,                0.31327,             0.00015794,             0.00015794,             0.00015794
                    120,                0.00195,                      1,                      1,                0.31327,             0.00015322,             0.00015322,             0.00015322
                    121,                0.00143,                      1,                      1,                0.31326,             0.00014851,             0.00014851,             0.00014851
                    122,                0.00292,                      1,                      1,                0.31326,              0.0001438,              0.0001438,              0.0001438
                    123,                0.00066,                      1,                      1,                0.31326,             0.00013909,             0.00013909,             0.00013909
                    124,                0.00025,                      1,                      1,                0.31326,             0.00013437,             0.00013437,             0.00013437
                    125,                0.00089,                      1,                      1,                0.31327,             0.00012966,             0.00012966,             0.00012966
                    126,                0.00085,                      1,                      1,                0.31327,             0.00012495,             0.00012495,             0.00012495
                    127,                0.00019,                      1,                      1,                0.31327,             0.00012024,             0.00012024,             0.00012024
                    128,                0.00047,                      1,                      1,                0.31327,             0.00011553,             0.00011553,             0.00011553
                    129,                0.00254,                      1,                      1,                0.31327,             0.00011081,             0.00011081,             0.00011081
                    130,                0.00033,                      1,                      1,                0.31327,              0.0001061,              0.0001061,              0.0001061
                    131,                0.00015,                      1,                      1,                0.31327,             0.00010139,             0.00010139,             0.00010139
                    132,                 0.0013,                      1,                      1,                0.31327,             9.6676e-05,             9.6676e-05,             9.6676e-05
                    133,                 0.0002,                      1,                      1,                0.31327,             9.1963e-05,             9.1963e-05,             9.1963e-05
                    134,                0.00028,                      1,                      1,                0.31327,             8.7251e-05,             8.7251e-05,             8.7251e-05
                    135,                0.00031,                      1,                      1,                0.31327,             8.2538e-05,             8.2538e-05,             8.2538e-05
                    136,                0.00213,                      1,                      1,                0.31327,             7.7826e-05,             7.7826e-05,             7.7826e-05
                    137,                0.00035,                      1,                      1,                0.31327,             7.3114e-05,             7.3114e-05,             7.3114e-05
                    138,                0.00786,                      1,                      1,                0.31327,             6.8401e-05,             6.8401e-05,             6.8401e-05
                    139,                0.00109,                      1,                      1,                0.31327,             6.3689e-05,             6.3689e-05,             6.3689e-05
                    140,                0.00102,                      1,                      1,                0.31327,             5.8976e-05,             5.8976e-05,             5.8976e-05
                    141,                0.00095,                      1,                      1,                0.31327,             5.4264e-05,             5.4264e-05,             5.4264e-05
                    142,                0.00057,                      1,                      1,                0.31327,             4.9552e-05,             4.9552e-05,             4.9552e-05
                    143,                0.00016,                      1,                      1,                0.31327,             4.4839e-05,             4.4839e-05,             4.4839e-05
                    144,                0.00044,                      1,                      1,                0.31327,             4.0127e-05,             4.0127e-05,             4.0127e-05
                    145,                0.00372,                      1,                      1,                0.31327,             3.5414e-05,             3.5414e-05,             3.5414e-05
                    146,                0.00097,                      1,                      1,                0.31328,             3.0702e-05,             3.0702e-05,             3.0702e-05
                    147,                0.00035,                      1,                      1,                0.31328,              2.599e-05,              2.599e-05,              2.599e-05
                    148,                0.00071,                      1,                      1,                0.31327,             2.1277e-05,             2.1277e-05,             2.1277e-05
                    149,                0.00012,                      1,                      1,                0.31327,             1.6565e-05,             1.6565e-05,             1.6565e-05
                    150,                0.00412,                      1,                      1,                0.31327,             1.1852e-05,             1.1852e-05,             1.1852e-05
