                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     78,                0.00733,                0.99497,                      1,                0.31876,             0.00035115,             0.00035115,             0.00035115
                     79,                0.00624,                0.99497,                      1,                0.31786,             0.00034643,             0.00034643,             0.00034643
                     80,                0.02744,                0.99497,                      1,                 0.3182,             0.00034172,             0.00034172,             0.00034172
                     81,                0.00621,                0.99497,                      1,                0.31778,             0.00033701,             0.00033701,             0.00033701
                     82,                0.00952,                0.99497,                      1,                0.31774,              0.0003323,              0.0003323,              0.0003323
                     83,                0.01119,                0.99497,                      1,                0.31776,             0.00032758,             0.00032758,             0.00032758
                     84,                0.01674,                0.99497,                      1,                0.31781,             0.00032287,             0.00032287,             0.00032287
                     85,                0.01646,                0.99497,                      1,                0.31823,             0.00031816,             0.00031816,             0.00031816
                     86,                0.00316,                0.99497,                      1,                0.31794,             0.00031345,             0.00031345,             0.00031345
                     87,                 0.0104,                0.99497,                      1,                0.31792,             0.00030873,             0.00030873,             0.00030873
                     88,                0.01248,                0.99497,                      1,                0.31814,             0.00030402,             0.00030402,             0.00030402
                     89,                0.01039,                0.99497,                      1,                0.31784,             0.00029931,             0.00029931,             0.00029931
                     90,                0.00787,                0.99497,                      1,                0.31777,              0.0002946,              0.0002946,              0.0002946
                     91,                0.00416,                0.99497,                      1,                0.31782,             0.00028988,             0.00028988,             0.00028988
                     92,                0.00306,                0.99497,                      1,                0.31786,             0.00028517,             0.00028517,             0.00028517
                     93,                0.01221,                0.99497,                      1,                0.31779,             0.00028046,             0.00028046,             0.00028046
                     94,                0.00841,                0.99497,                      1,                0.31791,             0.00027575,             0.00027575,             0.00027575
                     95,                0.00461,                0.99497,                      1,                 0.3178,             0.00027103,             0.00027103,             0.00027103
                     96,                0.00274,                0.99497,                      1,                0.31776,             0.00026632,             0.00026632,             0.00026632
                     97,                0.00248,                0.99497,                      1,                0.31775,             0.00026161,             0.00026161,             0.00026161
                     98,                0.00304,                0.99497,                      1,                0.31773,              0.0002569,              0.0002569,              0.0002569
                     99,                 0.0136,                0.99497,                      1,                0.31776,             0.00025218,             0.00025218,             0.00025218
                    100,                0.00505,                0.99497,                      1,                0.31801,             0.00024747,             0.00024747,             0.00024747
                    101,                0.00297,                0.99497,                      1,                0.31783,             0.00024276,             0.00024276,             0.00024276
                    102,                0.00108,                0.99497,                      1,                0.31793,             0.00023805,             0.00023805,             0.00023805
                    103,                0.00748,                0.99497,                      1,                0.31791,             0.00023334,             0.00023334,             0.00023334
                    104,                0.00676,                0.99497,                      1,                0.31775,             0.00022862,             0.00022862,             0.00022862
                    105,                0.00212,                0.99497,                      1,                0.31774,             0.00022391,             0.00022391,             0.00022391
                    106,                0.01374,                0.99497,                      1,                0.31782,              0.0002192,              0.0002192,              0.0002192
                    107,                0.00122,                0.99497,                      1,                0.31777,             0.00021449,             0.00021449,             0.00021449
                    108,                0.00119,                0.99497,                      1,                0.31777,             0.00020977,             0.00020977,             0.00020977
                    109,                0.00265,                0.99497,                      1,                0.31779,             0.00020506,             0.00020506,             0.00020506
                    110,                0.01052,                0.99497,                      1,                0.33381,             0.00020035,             0.00020035,             0.00020035
                    111,                0.00098,                0.99497,                      1,                0.31785,             0.00019564,             0.00019564,             0.00019564
                    112,                0.00677,                0.99497,                      1,                 0.3178,             0.00019092,             0.00019092,             0.00019092
                    113,                0.00182,                0.99497,                      1,                0.31779,             0.00018621,             0.00018621,             0.00018621
                    114,                0.01167,                0.99497,                      1,                0.31789,              0.0001815,              0.0001815,              0.0001815
                    115,                0.00893,                0.99497,                      1,                0.33372,             0.00017679,             0.00017679,             0.00017679
                    116,                0.00166,                0.99497,                      1,                0.31775,             0.00017207,             0.00017207,             0.00017207
                    117,                0.00216,                0.99497,                      1,                0.31774,             0.00016736,             0.00016736,             0.00016736
                    118,                0.00361,                0.99497,                      1,                0.33369,             0.00016265,             0.00016265,             0.00016265
                    119,                0.00323,                0.99497,                      1,                0.31774,             0.00015794,             0.00015794,             0.00015794
                    120,                0.00684,                0.99497,                      1,                0.31775,             0.00015322,             0.00015322,             0.00015322
                    121,                0.00149,                0.99497,                      1,                0.31775,             0.00014851,             0.00014851,             0.00014851
                    122,                0.00239,                0.99497,                      1,                0.31776,              0.0001438,              0.0001438,              0.0001438
                    123,                0.00156,                0.99497,                      1,                0.31775,             0.00013909,             0.00013909,             0.00013909
                    124,                0.00081,                0.99497,                      1,                0.31775,             0.00013437,             0.00013437,             0.00013437
                    125,                0.00089,                0.99497,                      1,                0.31775,             0.00012966,             0.00012966,             0.00012966
                    126,                0.00183,                0.99497,                      1,                0.31774,             0.00012495,             0.00012495,             0.00012495
                    127,                0.00103,                0.99497,                      1,                0.31774,             0.00012024,             0.00012024,             0.00012024
                    128,                0.00298,                0.99497,                      1,                0.31775,             0.00011553,             0.00011553,             0.00011553
                    129,                0.00305,                0.99497,                      1,                0.31775,             0.00011081,             0.00011081,             0.00011081
                    130,                0.00134,                0.99497,                      1,                0.31774,              0.0001061,              0.0001061,              0.0001061
                    131,                0.00055,                0.99497,                      1,                0.31774,             0.00010139,             0.00010139,             0.00010139
                    132,                0.00152,                0.99497,                      1,                0.31775,             9.6676e-05,             9.6676e-05,             9.6676e-05
                    133,                0.00042,                0.99497,                      1,                0.31774,             9.1963e-05,             9.1963e-05,             9.1963e-05
                    134,                0.00055,                0.99497,                      1,                0.31776,             8.7251e-05,             8.7251e-05,             8.7251e-05
                    135,                0.00031,                0.99497,                      1,                0.31775,             8.2538e-05,             8.2538e-05,             8.2538e-05
                    136,                0.00131,                0.99497,                      1,                0.31775,             7.7826e-05,             7.7826e-05,             7.7826e-05
                    137,                0.00223,                0.99497,                      1,                0.31775,             7.3114e-05,             7.3114e-05,             7.3114e-05
                    138,                0.01319,                0.99497,                      1,                0.31775,             6.8401e-05,             6.8401e-05,             6.8401e-05
                    139,                 0.0009,                0.99497,                      1,                 0.3337,             6.3689e-05,             6.3689e-05,             6.3689e-05
                    140,                 0.0006,                0.99497,                      1,                0.31775,             5.8976e-05,             5.8976e-05,             5.8976e-05
                    141,                0.00046,                0.99497,                      1,                0.31776,             5.4264e-05,             5.4264e-05,             5.4264e-05
                    142,                0.00174,                0.99497,                      1,                0.31776,             4.9552e-05,             4.9552e-05,             4.9552e-05
                    143,                0.00166,                0.99497,                      1,                0.31776,             4.4839e-05,             4.4839e-05,             4.4839e-05
                    144,                0.00077,                0.99497,                      1,                0.31775,             4.0127e-05,             4.0127e-05,             4.0127e-05
                    145,                0.00092,                0.99497,                      1,                0.31776,             3.5414e-05,             3.5414e-05,             3.5414e-05
                    146,                0.00082,                0.99497,                      1,                0.31775,             3.0702e-05,             3.0702e-05,             3.0702e-05
                    147,                0.00136,                0.99497,                      1,                0.31775,              2.599e-05,              2.599e-05,              2.599e-05
                    148,                0.00052,                0.99497,                      1,                0.31776,             2.1277e-05,             2.1277e-05,             2.1277e-05
                    149,                0.00041,                0.99497,                      1,                0.31775,             1.6565e-05,             1.6565e-05,             1.6565e-05
                    150,                0.01461,                0.99497,                      1,                0.31776,             1.1852e-05,             1.1852e-05,             1.1852e-05
