                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     68,                0.02863,                0.99512,                      1,                0.31831,             0.00039827,             0.00039827,             0.00039827
                     69,                0.02694,                0.99512,                      1,                0.32739,             0.00039356,             0.00039356,             0.00039356
                     70,                0.02429,                0.99512,                      1,                0.31844,             0.00038884,             0.00038884,             0.00038884
                     71,                0.02523,                0.99512,                      1,                0.31891,             0.00038413,             0.00038413,             0.00038413
                     72,                0.02954,                0.99512,                      1,                0.31802,             0.00037942,             0.00037942,             0.00037942
                     73,                0.02009,                0.99512,                      1,                0.31831,             0.00037471,             0.00037471,             0.00037471
                     74,                0.03101,                0.99512,                      1,                0.32522,             0.00036999,             0.00036999,             0.00036999
                     75,                0.03091,                0.99512,                      1,                0.31944,             0.00036528,             0.00036528,             0.00036528
                     76,                0.02155,                0.99512,                      1,                0.31869,             0.00036057,             0.00036057,             0.00036057
                     77,                0.02301,                0.99512,                      1,                0.31859,             0.00035586,             0.00035586,             0.00035586
                     78,                 0.0228,                0.99512,                      1,                0.31862,             0.00035115,             0.00035115,             0.00035115
                     79,                0.02427,                0.99512,                      1,                0.31797,             0.00034643,             0.00034643,             0.00034643
                     80,                0.01933,                0.99512,                      1,                0.32214,             0.00034172,             0.00034172,             0.00034172
                     81,                0.03346,                0.99512,                      1,                0.31836,             0.00033701,             0.00033701,             0.00033701
                     82,                0.02735,                0.99512,                      1,                0.31809,              0.0003323,              0.0003323,              0.0003323
                     83,                0.02286,                0.99024,                      1,                0.32192,             0.00032758,             0.00032758,             0.00032758
                     84,                0.03121,                0.99024,                      1,                 0.3226,             0.00032287,             0.00032287,             0.00032287
                     85,                0.02046,                0.99512,                      1,                0.31944,             0.00031816,             0.00031816,             0.00031816
                     86,                0.02386,                0.99512,                      1,                0.31834,             0.00031345,             0.00031345,             0.00031345
                     87,                0.04036,                0.99512,                      1,                0.31797,             0.00030873,             0.00030873,             0.00030873
                     88,                 0.0226,                0.99512,                      1,                 0.3178,             0.00030402,             0.00030402,             0.00030402
                     89,                0.03333,                0.99512,                      1,                0.31788,             0.00029931,             0.00029931,             0.00029931
                     90,                0.02649,                0.99512,                      1,                0.32509,              0.0002946,              0.0002946,              0.0002946
                     91,                0.02668,                0.99512,                      1,                0.31893,             0.00028988,             0.00028988,             0.00028988
                     92,                0.01691,                0.99512,                      1,                0.31852,             0.00028517,             0.00028517,             0.00028517
                     93,                0.02083,                0.99512,                      1,                0.31822,             0.00028046,             0.00028046,             0.00028046
                     94,                0.01806,                0.99512,                      1,                0.31849,             0.00027575,             0.00027575,             0.00027575
                     95,                0.01674,                0.99512,                      1,                   0.32,             0.00027103,             0.00027103,             0.00027103
                     96,                0.02098,                0.99512,                      1,                0.31945,             0.00026632,             0.00026632,             0.00026632
                     97,                0.01837,                0.99512,                      1,                0.31928,             0.00026161,             0.00026161,             0.00026161
                     98,                0.02029,                0.99512,                      1,                0.32004,              0.0002569,              0.0002569,              0.0002569
                     99,                0.01924,                0.99512,                      1,                0.31861,             0.00025218,             0.00025218,             0.00025218
                    100,                0.02731,                0.99512,                      1,                0.31781,             0.00024747,             0.00024747,             0.00024747
                    101,                0.02655,                0.99512,                      1,                0.31793,             0.00024276,             0.00024276,             0.00024276
                    102,                0.02892,                0.99512,                      1,                 0.3184,             0.00023805,             0.00023805,             0.00023805
                    103,                0.02607,                0.99512,                      1,                0.31885,             0.00023334,             0.00023334,             0.00023334
                    104,                0.01679,                0.99512,                      1,                 0.3186,             0.00022862,             0.00022862,             0.00022862
                    105,                 0.0186,                0.99512,                      1,                0.31902,             0.00022391,             0.00022391,             0.00022391
                    106,                0.01752,                0.99512,                      1,                0.31899,              0.0002192,              0.0002192,              0.0002192
                    107,                0.01046,                0.99512,                      1,                0.31854,             0.00021449,             0.00021449,             0.00021449
                    108,                 0.0076,                0.99512,                      1,                0.31883,             0.00020977,             0.00020977,             0.00020977
                    109,                0.01413,                0.99512,                      1,                0.31942,             0.00020506,             0.00020506,             0.00020506
                    110,                0.01408,                0.99512,                      1,                 0.3191,             0.00020035,             0.00020035,             0.00020035
                    111,                0.00742,                0.99512,                      1,                0.31892,             0.00019564,             0.00019564,             0.00019564
                    112,                0.00458,                0.99512,                      1,                0.31833,             0.00019092,             0.00019092,             0.00019092
                    113,                0.01324,                0.99512,                      1,                0.32455,             0.00018621,             0.00018621,             0.00018621
                    114,                 0.0115,                0.99512,                      1,                0.31788,              0.0001815,              0.0001815,              0.0001815
                    115,                0.00624,                0.99512,                      1,                0.31789,             0.00017679,             0.00017679,             0.00017679
                    116,                  0.006,                0.99512,                      1,                0.31812,             0.00017207,             0.00017207,             0.00017207
                    117,                0.01568,                0.99512,                      1,                0.31856,             0.00016736,             0.00016736,             0.00016736
                    118,                 0.0041,                0.99512,                      1,                0.31791,             0.00016265,             0.00016265,             0.00016265
                    119,                0.00716,                0.99512,                      1,                0.31807,             0.00015794,             0.00015794,             0.00015794
                    120,                0.01038,                0.99512,                      1,                0.31831,             0.00015322,             0.00015322,             0.00015322
                    121,                0.00891,                0.99512,                      1,                0.31903,             0.00014851,             0.00014851,             0.00014851
                    122,                0.00719,                0.99512,                      1,                0.31798,              0.0001438,              0.0001438,              0.0001438
                    123,                0.01177,                0.99512,                      1,                0.31846,             0.00013909,             0.00013909,             0.00013909
                    124,                 0.0224,                0.99512,                      1,                0.31839,             0.00013437,             0.00013437,             0.00013437
                    125,                0.01357,                0.99512,                      1,                0.31779,             0.00012966,             0.00012966,             0.00012966
                    126,                0.00426,                0.99512,                      1,                 0.3178,             0.00012495,             0.00012495,             0.00012495
                    127,                0.01143,                0.99512,                      1,                0.31829,             0.00012024,             0.00012024,             0.00012024
                    128,                0.00676,                0.99512,                      1,                 0.3183,             0.00011553,             0.00011553,             0.00011553
                    129,                0.00768,                0.99512,                      1,                0.31809,             0.00011081,             0.00011081,             0.00011081
                    130,                0.00769,                0.99512,                      1,                0.31799,              0.0001061,              0.0001061,              0.0001061
                    131,                0.02125,                0.99512,                      1,                0.31797,             0.00010139,             0.00010139,             0.00010139
                    132,                0.01334,                0.99512,                      1,                0.31804,             9.6676e-05,             9.6676e-05,             9.6676e-05
                    133,                0.02424,                0.99512,                      1,                0.31792,             9.1963e-05,             9.1963e-05,             9.1963e-05
                    134,                 0.0103,                0.99512,                      1,                0.31787,             8.7251e-05,             8.7251e-05,             8.7251e-05
                    135,                0.00877,                0.99512,                      1,                0.31975,             8.2538e-05,             8.2538e-05,             8.2538e-05
                    136,                0.01144,                0.99512,                      1,                0.31932,             7.7826e-05,             7.7826e-05,             7.7826e-05
                    137,                0.00767,                0.99512,                      1,                0.31808,             7.3114e-05,             7.3114e-05,             7.3114e-05
                    138,                0.01523,                0.99512,                      1,                0.31785,             6.8401e-05,             6.8401e-05,             6.8401e-05
                    139,                0.01698,                0.99512,                      1,                0.31787,             6.3689e-05,             6.3689e-05,             6.3689e-05
                    140,                0.00851,                0.99512,                      1,                0.31803,             5.8976e-05,             5.8976e-05,             5.8976e-05
                    141,                 0.0094,                0.99512,                      1,                0.31894,             5.4264e-05,             5.4264e-05,             5.4264e-05
                    142,                0.00865,                0.99512,                      1,                0.31917,             4.9552e-05,             4.9552e-05,             4.9552e-05
                    143,                0.00959,                0.99512,                      1,                0.31893,             4.4839e-05,             4.4839e-05,             4.4839e-05
                    144,                0.00247,                0.99512,                      1,                0.31858,             4.0127e-05,             4.0127e-05,             4.0127e-05
                    145,                0.00836,                0.99512,                      1,                0.31902,             3.5414e-05,             3.5414e-05,             3.5414e-05
                    146,                0.00969,                0.99512,                      1,                 0.3186,             3.0702e-05,             3.0702e-05,             3.0702e-05
                    147,                0.00719,                0.99512,                      1,                0.31894,              2.599e-05,              2.599e-05,              2.599e-05
                    148,                0.00521,                0.99512,                      1,                0.31879,             2.1277e-05,             2.1277e-05,             2.1277e-05
                    149,                0.00756,                0.99512,                      1,                0.31864,             1.6565e-05,             1.6565e-05,             1.6565e-05
                    150,                0.00291,                0.99512,                      1,                 0.3189,             1.1852e-05,             1.1852e-05,             1.1852e-05
