                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     20,                 0.0314,                0.99505,                      1,                0.31932,             0.00062446,             0.00062446,             0.00062446
                     21,                0.02679,                0.99505,                      1,                0.31961,             0.00061975,             0.00061975,             0.00061975
                     22,                0.03122,                0.99505,                      1,                0.31997,             0.00061504,             0.00061504,             0.00061504
                     23,                0.02694,                0.99505,                      1,                0.32139,             0.00061033,             0.00061033,             0.00061033
                     24,                0.03494,                0.99505,                      1,                0.31901,             0.00060561,             0.00060561,             0.00060561
                     25,                0.03188,                0.99505,                      1,                0.32064,              0.0006009,              0.0006009,              0.0006009
                     26,                0.02961,                0.99505,                      1,                0.32236,             0.00059619,             0.00059619,             0.00059619
                     27,                0.03093,                0.99505,                      1,                0.32329,             0.00059148,             0.00059148,             0.00059148
                     28,                0.03101,                0.99505,                      1,                 0.3222,             0.00058677,             0.00058677,             0.00058677
                     29,                0.03344,                0.99505,                      1,                0.32164,             0.00058205,             0.00058205,             0.00058205
                     30,                0.03161,                0.99505,                      1,                0.32499,             0.00057734,             0.00057734,             0.00057734
                     31,                0.02818,                0.99505,                      1,                0.31975,             0.00057263,             0.00057263,             0.00057263
                     32,                0.02965,                0.99505,                      1,                0.31995,             0.00056792,             0.00056792,             0.00056792
                     33,                0.03453,                0.99505,                      1,                0.32178,              0.0005632,              0.0005632,              0.0005632
                     34,                0.02858,                0.99505,                      1,                 0.3202,             0.00055849,             0.00055849,             0.00055849
                     35,                0.02788,                0.99505,                      1,                0.32513,             0.00055378,             0.00055378,             0.00055378
                     36,                0.03217,                0.99505,                      1,                0.32085,             0.00054907,             0.00054907,             0.00054907
                     37,                0.03887,                0.99505,                      1,                0.31996,             0.00054435,             0.00054435,             0.00054435
                     38,                 0.0291,                0.99505,                      1,                0.31988,             0.00053964,             0.00053964,             0.00053964
                     39,                0.03191,                0.99505,                      1,                0.31917,             0.00053493,             0.00053493,             0.00053493
                     40,                0.03064,                0.99505,                      1,                0.32173,             0.00053022,             0.00053022,             0.00053022
                     41,                0.02922,                0.99505,                      1,                0.32465,              0.0005255,              0.0005255,              0.0005255
                     42,                0.03959,                0.99505,                      1,                0.31904,             0.00052079,             0.00052079,             0.00052079
                     43,                 0.0298,                0.99505,                      1,                0.31996,             0.00051608,             0.00051608,             0.00051608
                     44,                0.03472,                0.99505,                      1,                0.32196,             0.00051137,             0.00051137,             0.00051137
                     45,                0.02858,                0.99505,                      1,                0.32208,             0.00050665,             0.00050665,             0.00050665
                     46,                 0.0295,                0.99505,                      1,                0.32042,             0.00050194,             0.00050194,             0.00050194
                     47,                0.02949,                0.99505,                      1,                0.32128,             0.00049723,             0.00049723,             0.00049723
                     48,                0.03327,                0.99505,                      1,                0.32009,             0.00049252,             0.00049252,             0.00049252
                     49,                0.02918,                0.99505,                      1,                0.33058,              0.0004878,              0.0004878,              0.0004878
                     50,                0.03028,                0.99505,                      1,                0.31987,             0.00048309,             0.00048309,             0.00048309
                     51,                0.03686,                0.99505,                      1,                 0.3215,             0.00047838,             0.00047838,             0.00047838
                     52,                0.03113,                0.99505,                      1,                0.32208,             0.00047367,             0.00047367,             0.00047367
                     53,                0.03628,                0.99505,                      1,                0.32103,             0.00046896,             0.00046896,             0.00046896
                     54,                0.03131,                0.99505,                      1,                0.31939,             0.00046424,             0.00046424,             0.00046424
                     55,                0.03085,                0.99505,                      1,                0.32143,             0.00045953,             0.00045953,             0.00045953
                     56,                0.02895,                0.99505,                      1,                0.32121,             0.00045482,             0.00045482,             0.00045482
                     57,                0.03088,                0.99505,                      1,                0.32015,             0.00045011,             0.00045011,             0.00045011
                     58,                0.03059,                0.99505,                      1,                0.32282,             0.00044539,             0.00044539,             0.00044539
                     59,                0.03105,                0.99505,                      1,                0.32417,             0.00044068,             0.00044068,             0.00044068
                     60,                0.02673,                0.99505,                      1,                0.32171,             0.00043597,             0.00043597,             0.00043597
                     61,                0.02702,                0.99505,                      1,                0.32075,             0.00043126,             0.00043126,             0.00043126
                     62,                0.02517,                0.99505,                      1,                0.32124,             0.00042654,             0.00042654,             0.00042654
                     63,                0.02677,                0.99505,                      1,                0.32381,             0.00042183,             0.00042183,             0.00042183
                     64,                 0.0281,                0.99505,                      1,                0.32058,             0.00041712,             0.00041712,             0.00041712
                     65,                0.02905,                0.99505,                      1,                0.32359,             0.00041241,             0.00041241,             0.00041241
                     66,                0.03036,                0.99505,                      1,                0.32123,             0.00040769,             0.00040769,             0.00040769
                     67,                0.03228,                0.99505,                      1,                0.32212,             0.00040298,             0.00040298,             0.00040298
                     68,                0.03007,                0.99505,                      1,                0.31909,             0.00039827,             0.00039827,             0.00039827
                     69,                0.03647,                0.99505,                      1,                0.32022,             0.00039356,             0.00039356,             0.00039356
                     70,                0.02691,                0.99505,                      1,                0.32213,             0.00038884,             0.00038884,             0.00038884
                     71,                 0.0303,                0.99505,                      1,                0.32209,             0.00038413,             0.00038413,             0.00038413
                     72,                0.03177,                0.99505,                      1,                0.32095,             0.00037942,             0.00037942,             0.00037942
                     73,                0.02704,                0.99505,                      1,                0.32127,             0.00037471,             0.00037471,             0.00037471
                     74,                0.02669,                0.99505,                      1,                0.32198,             0.00036999,             0.00036999,             0.00036999
                     75,                0.02537,                0.99505,                      1,                0.32172,             0.00036528,             0.00036528,             0.00036528
                     76,                0.02913,                0.99505,                      1,                0.32059,             0.00036057,             0.00036057,             0.00036057
                     77,                0.02949,                0.99505,                      1,                0.32197,             0.00035586,             0.00035586,             0.00035586
                     78,                0.02654,                0.99505,                      1,                 0.3291,             0.00035115,             0.00035115,             0.00035115
                     79,                0.03018,                0.99505,                      1,                0.31957,             0.00034643,             0.00034643,             0.00034643
                     80,                0.02928,                0.99505,                      1,                0.31943,             0.00034172,             0.00034172,             0.00034172
                     81,                0.02829,                0.99505,                      1,                0.31943,             0.00033701,             0.00033701,             0.00033701
                     82,                0.03236,                0.99505,                      1,                 0.3302,              0.0003323,              0.0003323,              0.0003323
                     83,                0.02842,                0.99505,                      1,                0.33036,             0.00032758,             0.00032758,             0.00032758
                     84,                0.03163,                0.99505,                      1,                0.32116,             0.00032287,             0.00032287,             0.00032287
                     85,                 0.0267,                0.99505,                      1,                0.32167,             0.00031816,             0.00031816,             0.00031816
                     86,                0.03821,                0.99505,                      1,                0.31944,             0.00031345,             0.00031345,             0.00031345
                     87,                0.02782,                0.99505,                      1,                0.32071,             0.00030873,             0.00030873,             0.00030873
                     88,                0.02846,                0.99505,                      1,                 0.3193,             0.00030402,             0.00030402,             0.00030402
                     89,                0.03031,                0.99505,                      1,                 0.3191,             0.00029931,             0.00029931,             0.00029931
                     90,                0.03004,                0.99505,                      1,                0.32442,              0.0002946,              0.0002946,              0.0002946
                     91,                0.02594,                0.99505,                      1,                0.32107,             0.00028988,             0.00028988,             0.00028988
                     92,                0.02687,                0.99505,                      1,                0.32203,             0.00028517,             0.00028517,             0.00028517
                     93,                0.02446,                0.99505,                      1,                0.32058,             0.00028046,             0.00028046,             0.00028046
                     94,                0.02924,                0.99505,                      1,                0.31926,             0.00027575,             0.00027575,             0.00027575
                     95,                0.02902,                0.99505,                      1,                0.31912,             0.00027103,             0.00027103,             0.00027103
                     96,                0.02415,                0.99505,                      1,                0.32066,             0.00026632,             0.00026632,             0.00026632
                     97,                0.02382,                0.99505,                      1,                0.32168,             0.00026161,             0.00026161,             0.00026161
                     98,                0.02726,                0.99505,                      1,                0.32111,              0.0002569,              0.0002569,              0.0002569
                     99,                0.02656,                0.99505,                      1,                0.32303,             0.00025218,             0.00025218,             0.00025218
                    100,                0.02471,                0.99505,                      1,                0.32254,             0.00024747,             0.00024747,             0.00024747
                    101,                0.02124,                0.99505,                      1,                0.32087,             0.00024276,             0.00024276,             0.00024276
                    102,                0.02953,                0.99505,                      1,                0.32002,             0.00023805,             0.00023805,             0.00023805
                    103,                0.02506,                 0.9901,                      1,                0.33175,             0.00023334,             0.00023334,             0.00023334
                    104,                0.02727,                0.99505,                      1,                0.32622,             0.00022862,             0.00022862,             0.00022862
                    105,                0.02662,                0.99505,                      1,                0.32426,             0.00022391,             0.00022391,             0.00022391
                    106,                0.02367,                0.99505,                      1,                0.32134,              0.0002192,              0.0002192,              0.0002192
                    107,                0.02977,                0.99505,                      1,                0.32288,             0.00021449,             0.00021449,             0.00021449
                    108,                0.02195,                0.99505,                      1,                0.32117,             0.00020977,             0.00020977,             0.00020977
                    109,                0.02357,                0.99505,                      1,                0.31896,             0.00020506,             0.00020506,             0.00020506
                    110,                0.02095,                0.99505,                      1,                0.33594,             0.00020035,             0.00020035,             0.00020035
                    111,                0.02598,                0.99505,                      1,                 0.3217,             0.00019564,             0.00019564,             0.00019564
                    112,                0.02894,                0.99505,                      1,                0.31847,             0.00019092,             0.00019092,             0.00019092
                    113,                0.02917,                0.99505,                      1,                0.31904,             0.00018621,             0.00018621,             0.00018621
                    114,                0.03301,                0.99505,                      1,                0.31955,              0.0001815,              0.0001815,              0.0001815
                    115,                0.02589,                0.99505,                      1,                0.32083,             0.00017679,             0.00017679,             0.00017679
                    116,                0.02759,                0.99505,                      1,                0.32104,             0.00017207,             0.00017207,             0.00017207
                    117,                0.02761,                0.99505,                      1,                 0.3224,             0.00016736,             0.00016736,             0.00016736
                    118,                0.02491,                0.99505,                      1,                0.32299,             0.00016265,             0.00016265,             0.00016265
                    119,                0.02618,                0.99505,                      1,                  0.323,             0.00015794,             0.00015794,             0.00015794
                    120,                0.02146,                0.99505,                      1,                0.32192,             0.00015322,             0.00015322,             0.00015322
                    121,                0.02806,                0.99505,                      1,                0.32005,             0.00014851,             0.00014851,             0.00014851
                    122,                0.01955,                0.99505,                      1,                0.31969,              0.0001438,              0.0001438,              0.0001438
                    123,                0.02034,                0.99505,                      1,                0.32239,             0.00013909,             0.00013909,             0.00013909
                    124,                 0.0199,                0.99505,                      1,                0.32253,             0.00013437,             0.00013437,             0.00013437
                    125,                0.02393,                0.99505,                      1,                 0.3202,             0.00012966,             0.00012966,             0.00012966
                    126,                0.02506,                0.99505,                      1,                0.32182,             0.00012495,             0.00012495,             0.00012495
                    127,                0.01811,                0.99505,                      1,                0.32634,             0.00012024,             0.00012024,             0.00012024
                    128,                0.01733,                 0.9901,                      1,                0.33697,             0.00011553,             0.00011553,             0.00011553
                    129,                0.01813,                0.98515,                      1,                0.32874,             0.00011081,             0.00011081,             0.00011081
                    130,                 0.0228,                0.99505,                      1,                0.32184,              0.0001061,              0.0001061,              0.0001061
                    131,                 0.0259,                0.99505,                      1,                0.32182,             0.00010139,             0.00010139,             0.00010139
                    132,                0.01562,                0.99505,                      1,                0.32342,             9.6676e-05,             9.6676e-05,             9.6676e-05
                    133,                0.02859,                0.98515,                      1,                0.33174,             9.1963e-05,             9.1963e-05,             9.1963e-05
                    134,                0.01989,                 0.9901,                      1,                0.32943,             8.7251e-05,             8.7251e-05,             8.7251e-05
                    135,                0.02024,                0.99505,                      1,                0.32191,             8.2538e-05,             8.2538e-05,             8.2538e-05
                    136,                0.01962,                0.99505,                      1,                0.32087,             7.7826e-05,             7.7826e-05,             7.7826e-05
                    137,                0.01989,                0.99505,                      1,                0.32149,             7.3114e-05,             7.3114e-05,             7.3114e-05
                    138,                0.01782,                0.99505,                      1,                0.32243,             6.8401e-05,             6.8401e-05,             6.8401e-05
                    139,                0.01883,                0.99505,                      1,                0.32181,             6.3689e-05,             6.3689e-05,             6.3689e-05
                    140,                0.01973,                0.99505,                      1,                0.32296,             5.8976e-05,             5.8976e-05,             5.8976e-05
                    141,                 0.0236,                0.99505,                      1,                0.32207,             5.4264e-05,             5.4264e-05,             5.4264e-05
                    142,                 0.0146,                0.99505,                      1,                 0.3211,             4.9552e-05,             4.9552e-05,             4.9552e-05
                    143,                0.01673,                0.99505,                      1,                0.32121,             4.4839e-05,             4.4839e-05,             4.4839e-05
                    144,                0.02307,                0.99505,                      1,                 0.3213,             4.0127e-05,             4.0127e-05,             4.0127e-05
                    145,                0.01723,                0.99505,                      1,                0.32113,             3.5414e-05,             3.5414e-05,             3.5414e-05
                    146,                0.01187,                0.99505,                      1,                0.32161,             3.0702e-05,             3.0702e-05,             3.0702e-05
                    147,                0.01312,                0.99505,                      1,                  0.323,              2.599e-05,              2.599e-05,              2.599e-05
                    148,                0.01598,                0.99505,                      1,                0.32347,             2.1277e-05,             2.1277e-05,             2.1277e-05
                    149,                0.01788,                0.99505,                      1,                0.32264,             1.6565e-05,             1.6565e-05,             1.6565e-05
                    150,                0.02384,                0.99505,                      1,                0.32336,             1.1852e-05,             1.1852e-05,             1.1852e-05
